-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  10.7867   Longitude 76.6548 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 540.94 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN
2024,5,11,2,0.0
2024,5,11,3,0.0
2024,5,11,4,0.0
2024,5,11,5,5.22
2024,5,11,6,110.78
2024,5,11,7,279.42
2024,5,11,8,482.27
2024,5,11,9,715.1
2024,5,11,10,824.03
2024,5,11,11,810.4
2024,5,11,12,791.62
2024,5,11,13,631.65
2024,5,11,14,450.08
2024,5,11,15,233.55
2024,5,11,16,121.4
2024,5,11,17,30.65
2024,5,11,18,0.0
2024,5,11,19,0.0
2024,5,11,20,0.0
2024,5,11,21,0.0
2024,5,11,22,0.0
2024,5,11,23,0.0
2024,5,12,0,0.0
2024,5,12,1,0.0
2024,5,12,2,0.0
2024,5,12,3,0.0
2024,5,12,4,0.0
2024,5,12,5,5.47
2024,5,12,6,112.12
2024,5,12,7,291.17
2024,5,12,8,498.83
2024,5,12,9,647.35
2024,5,12,10,713.35
2024,5,12,11,755.9
2024,5,12,12,631.97
2024,5,12,13,622.95
2024,5,12,14,488.35
2024,5,12,15,303.1
2024,5,12,16,162.68
2024,5,12,17,44.12
2024,5,12,18,0.0
2024,5,12,19,0.0
2024,5,12,20,0.0
2024,5,12,21,0.0
2024,5,12,22,0.0
2024,5,12,23,0.0
2024,5,13,0,0.0
2024,5,13,1,0.0
2024,5,13,2,0.0
2024,5,13,3,0.0
2024,5,13,4,0.0
2024,5,13,5,3.8
2024,5,13,6,86.6
2024,5,13,7,215.77
2024,5,13,8,338.45
2024,5,13,9,469.8
2024,5,13,10,569.33
2024,5,13,11,604.78
2024,5,13,12,534.62
2024,5,13,13,473.45
2024,5,13,14,436.42
2024,5,13,15,238.15
2024,5,13,16,122.12
2024,5,13,17,28.8
2024,5,13,18,0.0
2024,5,13,19,0.0
2024,5,13,20,0.0
2024,5,13,21,0.0
2024,5,13,22,0.0
2024,5,13,23,0.0
2024,5,14,0,0.0
2024,5,14,1,0.0
2024,5,14,2,0.0
2024,5,14,3,0.0
2024,5,14,4,0.0
2024,5,14,5,3.28
2024,5,14,6,46.5
2024,5,14,7,126.8
2024,5,14,8,195.52
2024,5,14,9,374.52
2024,5,14,10,360.85
2024,5,14,11,552.65
2024,5,14,12,558.38
2024,5,14,13,512.17
2024,5,14,14,432.85
2024,5,14,15,286.45
2024,5,14,16,147.0
2024,5,14,17,37.97
2024,5,14,18,0.0
2024,5,14,19,0.0
2024,5,14,20,0.0
2024,5,14,21,0.0
2024,5,14,22,0.0
2024,5,14,23,0.0
2024,5,15,0,0.0
2024,5,15,1,0.0
2024,5,15,2,0.0
2024,5,15,3,0.0
2024,5,15,4,0.0
2024,5,15,5,4.47
2024,5,15,6,83.75
2024,5,15,7,227.45
2024,5,15,8,386.85
2024,5,15,9,593.72
2024,5,15,10,800.8
2024,5,15,11,848.53
2024,5,15,12,830.97
2024,5,15,13,701.0
2024,5,15,14,526.5
2024,5,15,15,298.45
2024,5,15,16,152.12
2024,5,15,17,40.78
2024,5,15,18,0.0
2024,5,15,19,0.0
2024,5,15,20,0.0
2024,5,15,21,0.0
2024,5,15,22,0.0
2024,5,15,23,0.0
2024,5,16,0,0.0
2024,5,16,1,0.0
2024,5,16,2,0.0
2024,5,16,3,0.0
2024,5,16,4,0.0
2024,5,16,5,4.15
2024,5,16,6,84.4
2024,5,16,7,232.82
2024,5,16,8,402.02
2024,5,16,9,579.97
2024,5,16,10,655.25
2024,5,16,11,781.42
2024,5,16,12,700.33
2024,5,16,13,611.2
2024,5,16,14,438.35
2024,5,16,15,252.8
2024,5,16,16,150.35
2024,5,16,17,40.7
2024,5,16,18,0.0
2024,5,16,19,0.0
2024,5,16,20,0.0
2024,5,16,21,0.0
2024,5,16,22,0.0
2024,5,16,23,0.0
2024,5,17,0,0.0
2024,5,17,1,0.0
2024,5,17,2,0.0
2024,5,17,3,0.0
2024,5,17,4,0.0
2024,5,17,5,5.05
2024,5,17,6,93.7
2024,5,17,7,262.08
2024,5,17,8,417.7
2024,5,17,9,477.67
2024,5,17,10,577.83
2024,5,17,11,642.83
2024,5,17,12,536.45
2024,5,17,13,486.12
2024,5,17,14,297.15
2024,5,17,15,128.27
2024,5,17,16,75.82
2024,5,17,17,22.98
2024,5,17,18,0.0
2024,5,17,19,0.0
2024,5,17,20,0.0
2024,5,17,21,0.0
2024,5,17,22,0.0
2024,5,17,23,0.0
2024,5,18,0,0.0
2024,5,18,1,0.0
2024,5,18,2,0.0
2024,5,18,3,0.0
2024,5,18,4,0.0
2024,5,18,5,5.7
2024,5,18,6,112.2
2024,5,18,7,308.67
2024,5,18,8,497.33
2024,5,18,9,674.38
2024,5,18,10,754.62
2024,5,18,11,767.75
2024,5,18,12,688.1
2024,5,18,13,529.03
2024,5,18,14,407.15
2024,5,18,15,269.35
2024,5,18,16,140.5
2024,5,18,17,41.83
2024,5,18,18,0.0
2024,5,18,19,0.0
2024,5,18,20,0.0
2024,5,18,21,0.0
2024,5,18,22,0.0
2024,5,18,23,0.0
2024,5,19,0,0.0
2024,5,19,1,0.0
2024,5,19,2,0.0
2024,5,19,3,0.0
2024,5,19,4,0.0
2024,5,19,5,4.15
2024,5,19,6,81.22
2024,5,19,7,223.23
2024,5,19,8,398.0
2024,5,19,9,473.27
2024,5,19,10,474.27
2024,5,19,11,443.7
2024,5,19,12,340.95
2024,5,19,13,259.52
2024,5,19,14,247.3
2024,5,19,15,259.62
2024,5,19,16,137.85
2024,5,19,17,34.72
2024,5,19,18,0.0
2024,5,19,19,0.0
2024,5,19,20,0.0
2024,5,19,21,0.0
2024,5,19,22,0.0
2024,5,19,23,0.0
2024,5,20,0,0.0
2024,5,20,1,0.0
2024,5,20,2,0.0
2024,5,20,3,0.0
2024,5,20,4,0.0
2024,5,20,5,2.28
2024,5,20,6,36.75
2024,5,20,7,100.12
2024,5,20,8,174.98
2024,5,20,9,215.52
2024,5,20,10,287.52
2024,5,20,11,358.95
2024,5,20,12,366.15
2024,5,20,13,330.02
2024,5,20,14,261.58
2024,5,20,15,141.38
2024,5,20,16,63.8
2024,5,20,17,15.38
2024,5,20,18,0.0
2024,5,20,19,0.0
2024,5,20,20,0.0
2024,5,20,21,0.0
2024,5,20,22,0.0
2024,5,20,23,0.0
2024,5,21,0,0.0
2024,5,21,1,0.0
2024,5,21,2,0.0
2024,5,21,3,0.0
2024,5,21,4,0.0
2024,5,21,5,4.7
2024,5,21,6,94.9
2024,5,21,7,274.5
2024,5,21,8,461.42
2024,5,21,9,639.08
2024,5,21,10,649.5
2024,5,21,11,751.75
2024,5,21,12,757.03
2024,5,21,13,559.67
2024,5,21,14,399.62
2024,5,21,15,271.27
2024,5,21,16,150.55
2024,5,21,17,46.5
2024,5,21,18,0.0
2024,5,21,19,0.0
2024,5,21,20,0.0
2024,5,21,21,0.0
2024,5,21,22,0.0
2024,5,21,23,0.0
2024,5,22,0,0.0
2024,5,22,1,0.0
2024,5,22,2,0.0
2024,5,22,3,0.0
2024,5,22,4,0.0
2024,5,22,5,4.0
2024,5,22,6,86.28
2024,5,22,7,223.52
2024,5,22,8,384.75
2024,5,22,9,517.6
2024,5,22,10,620.58
2024,5,22,11,618.7
2024,5,22,12,581.15
2024,5,22,13,500.8
2024,5,22,14,372.35
2024,5,22,15,217.07
2024,5,22,16,143.45
2024,5,22,17,38.1
2024,5,22,18,0.0
2024,5,22,19,0.0
2024,5,22,20,0.0
2024,5,22,21,0.0
2024,5,22,22,0.0
2024,5,22,23,0.0
2024,5,23,0,0.0
2024,5,23,1,0.0
2024,5,23,2,0.0
2024,5,23,3,0.0
2024,5,23,4,0.0
2024,5,23,5,2.6
2024,5,23,6,30.1
2024,5,23,7,64.4
2024,5,23,8,90.32
2024,5,23,9,178.35
2024,5,23,10,303.1
2024,5,23,11,501.33
2024,5,23,12,488.2
2024,5,23,13,331.6
2024,5,23,14,158.55
2024,5,23,15,89.22
2024,5,23,16,54.4
2024,5,23,17,17.8
2024,5,23,18,0.0
2024,5,23,19,0.0
2024,5,23,20,0.0
2024,5,23,21,0.0
2024,5,23,22,0.0
2024,5,23,23,0.0
2024,5,24,0,0.0
2024,5,24,1,0.0
2024,5,24,2,0.0
2024,5,24,3,0.0
2024,5,24,4,0.0
2024,5,24,5,1.33
2024,5,24,6,14.4
2024,5,24,7,32.75
2024,5,24,8,55.28
2024,5,24,9,88.78
2024,5,24,10,109.32
2024,5,24,11,170.4
2024,5,24,12,250.93
2024,5,24,13,263.25
2024,5,24,14,250.8
2024,5,24,15,219.07
2024,5,24,16,114.07
2024,5,24,17,33.15
2024,5,24,18,0.0
2024,5,24,19,0.0
2024,5,24,20,0.0
2024,5,24,21,0.0
2024,5,24,22,0.0
2024,5,24,23,0.0
2024,5,25,0,0.0
2024,5,25,1,0.0
2024,5,25,2,0.0
2024,5,25,3,0.0
2024,5,25,4,0.0
2024,5,25,5,2.88
2024,5,25,6,71.05
2024,5,25,7,182.38
2024,5,25,8,319.0
2024,5,25,9,452.48
2024,5,25,10,535.08
2024,5,25,11,485.45
2024,5,25,12,389.55
2024,5,25,13,348.27
2024,5,25,14,324.35
2024,5,25,15,255.4
2024,5,25,16,129.43
2024,5,25,17,35.92
2024,5,25,18,0.0
2024,5,25,19,0.0
2024,5,25,20,0.0
2024,5,25,21,0.0
2024,5,25,22,0.0
2024,5,25,23,0.0
2024,5,26,0,0.0
2024,5,26,1,0.0
2024,5,26,2,0.0
2024,5,26,3,0.0
2024,5,26,4,0.0
2024,5,26,5,4.82
2024,5,26,6,85.8
2024,5,26,7,235.93
2024,5,26,8,407.25
2024,5,26,9,488.0
2024,5,26,10,534.6
2024,5,26,11,564.97
2024,5,26,12,502.98
2024,5,26,13,409.88
2024,5,26,14,362.12
2024,5,26,15,171.55
2024,5,26,16,130.4
2024,5,26,17,35.95
2024,5,26,18,0.0
2024,5,26,19,0.0
2024,5,26,20,0.0
2024,5,26,21,0.0
2024,5,26,22,0.0
2024,5,26,23,0.0
2024,5,27,0,0.0
2024,5,27,1,0.0
2024,5,27,2,0.0
2024,5,27,3,0.0
2024,5,27,4,0.0
2024,5,27,5,4.22
2024,5,27,6,71.07
2024,5,27,7,184.27
2024,5,27,8,300.73
2024,5,27,9,418.23
2024,5,27,10,505.9
2024,5,27,11,571.62
2024,5,27,12,615.15
2024,5,27,13,528.17
2024,5,27,14,489.2
2024,5,27,15,376.45
2024,5,27,16,198.12
2024,5,27,17,55.15
2024,5,27,18,0.0
2024,5,27,19,0.0
2024,5,27,20,0.0
2024,5,27,21,0.0
2024,5,27,22,0.0
2024,5,27,23,0.0
2024,5,28,0,0.0
2024,5,28,1,0.0
2024,5,28,2,0.0
2024,5,28,3,0.0
2024,5,28,4,0.0
2024,5,28,5,3.05
2024,5,28,6,41.3
2024,5,28,7,111.22
2024,5,28,8,209.7
2024,5,28,9,256.25
2024,5,28,10,282.48
2024,5,28,11,182.77
2024,5,28,12,310.92
2024,5,28,13,305.5
2024,5,28,14,270.2
2024,5,28,15,224.32
2024,5,28,16,128.77
2024,5,28,17,42.4
2024,5,28,18,0.0
2024,5,28,19,0.0
2024,5,28,20,0.0
2024,5,28,21,0.0
2024,5,28,22,0.0
2024,5,28,23,0.0
2024,5,29,0,0.0
2024,5,29,1,0.0
2024,5,29,2,0.0
2024,5,29,3,0.0
2024,5,29,4,0.0
2024,5,29,5,4.8
2024,5,29,6,86.03
2024,5,29,7,217.68
2024,5,29,8,364.12
2024,5,29,9,489.25
2024,5,29,10,526.62
2024,5,29,11,553.78
2024,5,29,12,517.83
2024,5,29,13,452.3
2024,5,29,14,425.02
2024,5,29,15,262.95
2024,5,29,16,154.6
2024,5,29,17,45.1
2024,5,29,18,0.0
2024,5,29,19,0.0
2024,5,29,20,0.0
2024,5,29,21,0.0
2024,5,29,22,0.0
2024,5,29,23,0.0
2024,5,30,0,0.0
2024,5,30,1,0.0
2024,5,30,2,0.0
2024,5,30,3,0.0
2024,5,30,4,0.0
2024,5,30,5,4.82
2024,5,30,6,67.7
2024,5,30,7,164.2
2024,5,30,8,294.83
2024,5,30,9,389.42
2024,5,30,10,449.62
2024,5,30,11,499.48
2024,5,30,12,523.47
2024,5,30,13,386.73
2024,5,30,14,397.55
2024,5,30,15,261.88
2024,5,30,16,148.15
2024,5,30,17,43.17
2024,5,30,18,0.0
2024,5,30,19,0.0
2024,5,30,20,0.0
2024,5,30,21,0.0
2024,5,30,22,0.0
2024,5,30,23,0.0
2024,5,31,0,0.0
2024,5,31,1,0.0
2024,5,31,2,0.0
2024,5,31,3,0.0
2024,5,31,4,0.0
2024,5,31,5,5.8
2024,5,31,6,93.93
2024,5,31,7,220.98
2024,5,31,8,413.83
2024,5,31,9,578.53
2024,5,31,10,592.1
2024,5,31,11,727.97
2024,5,31,12,684.95
2024,5,31,13,444.8
2024,5,31,14,539.33
2024,5,31,15,316.4
2024,5,31,16,177.98
2024,5,31,17,51.88
2024,5,31,18,0.0
2024,5,31,19,0.0
2024,5,31,20,0.0
2024,5,31,21,0.0
2024,5,31,22,0.0
2024,5,31,23,0.0
2024,6,1,0,0.0
2024,6,1,1,0.0
2024,6,1,2,0.0
2024,6,1,3,0.0
2024,6,1,4,0.0
2024,6,1,5,2.85
2024,6,1,6,43.75
2024,6,1,7,133.23
2024,6,1,8,267.6
2024,6,1,9,320.1
2024,6,1,10,370.0
2024,6,1,11,384.1
2024,6,1,12,441.4
2024,6,1,13,271.88
2024,6,1,14,438.52
2024,6,1,15,270.2
2024,6,1,16,141.8
2024,6,1,17,43.08
2024,6,1,18,0.0
2024,6,1,19,0.0
2024,6,1,20,0.0
2024,6,1,21,0.0
2024,6,1,22,0.0
2024,6,1,23,0.0
2024,6,2,0,0.0
2024,6,2,1,0.0
2024,6,2,2,0.0
2024,6,2,3,0.0
2024,6,2,4,0.0
2024,6,2,5,4.8
2024,6,2,6,89.47
2024,6,2,7,250.55
2024,6,2,8,435.6
2024,6,2,9,568.72
2024,6,2,10,648.75
2024,6,2,11,729.7
2024,6,2,12,684.67
2024,6,2,13,643.7
2024,6,2,14,400.52
2024,6,2,15,70.82
2024,6,2,16,41.0
2024,6,2,17,12.65
2024,6,2,18,0.0
2024,6,2,19,0.0
2024,6,2,20,0.0
2024,6,2,21,0.0
2024,6,2,22,0.0
2024,6,2,23,0.0
2024,6,3,0,0.0
2024,6,3,1,0.0
2024,6,3,2,0.0
2024,6,3,3,0.0
2024,6,3,4,0.0
2024,6,3,5,5.25
2024,6,3,6,79.82
2024,6,3,7,211.0
2024,6,3,8,362.98
2024,6,3,9,478.55
2024,6,3,10,514.9
2024,6,3,11,492.8
2024,6,3,12,460.23
2024,6,3,13,456.95
2024,6,3,14,436.08
2024,6,3,15,267.6
2024,6,3,16,135.02
2024,6,3,17,36.65
2024,6,3,18,0.0
2024,6,3,19,0.0
2024,6,3,20,0.0
2024,6,3,21,0.0
2024,6,3,22,0.0
2024,6,3,23,0.0
2024,6,4,0,0.0
2024,6,4,1,0.0
2024,6,4,2,0.0
2024,6,4,3,0.0
2024,6,4,4,0.0
2024,6,4,5,5.32
2024,6,4,6,91.45
2024,6,4,7,242.8
2024,6,4,8,425.2
2024,6,4,9,573.1
2024,6,4,10,677.05
2024,6,4,11,711.88
2024,6,4,12,767.0
2024,6,4,13,753.25
2024,6,4,14,631.78
2024,6,4,15,420.38
2024,6,4,16,232.93
2024,6,4,17,70.0
2024,6,4,18,0.0
2024,6,4,19,0.0
2024,6,4,20,0.0
2024,6,4,21,0.0
2024,6,4,22,0.0
2024,6,4,23,0.0
2024,6,5,0,0.0
2024,6,5,1,0.0
2024,6,5,2,0.0
2024,6,5,3,0.0
2024,6,5,4,0.0
2024,6,5,5,4.45
2024,6,5,6,68.65
2024,6,5,7,175.3
2024,6,5,8,282.33
2024,6,5,9,330.0
2024,6,5,10,497.52
2024,6,5,11,596.5
2024,6,5,12,639.58
2024,6,5,13,644.55
2024,6,5,14,455.73
2024,6,5,15,251.9
2024,6,5,16,132.85
2024,6,5,17,35.4
2024,6,5,18,0.0
2024,6,5,19,0.0
2024,6,5,20,0.0
2024,6,5,21,0.0
2024,6,5,22,0.0
2024,6,5,23,0.0
2024,6,6,0,0.0
2024,6,6,1,0.0
2024,6,6,2,0.0
2024,6,6,3,0.0
2024,6,6,4,0.0
2024,6,6,5,3.8
2024,6,6,6,67.43
2024,6,6,7,199.32
2024,6,6,8,334.4
2024,6,6,9,460.58
2024,6,6,10,605.15
2024,6,6,11,641.28
2024,6,6,12,538.4
2024,6,6,13,271.55
2024,6,6,14,98.9
2024,6,6,15,59.2
2024,6,6,16,32.78
2024,6,6,17,8.48
2024,6,6,18,0.0
2024,6,6,19,0.0
2024,6,6,20,0.0
2024,6,6,21,0.0
2024,6,6,22,0.0
2024,6,6,23,0.0
2024,6,7,0,0.0
2024,6,7,1,0.0
2024,6,7,2,0.0
2024,6,7,3,0.0
2024,6,7,4,0.0
2024,6,7,5,3.95
2024,6,7,6,74.2
2024,6,7,7,229.5
2024,6,7,8,395.62
2024,6,7,9,545.22
2024,6,7,10,694.72
2024,6,7,11,645.55
2024,6,7,12,719.08
2024,6,7,13,551.5
2024,6,7,14,435.62
2024,6,7,15,324.0
2024,6,7,16,170.85
2024,6,7,17,49.42
2024,6,7,18,0.0
2024,6,7,19,0.0
2024,6,7,20,0.0
2024,6,7,21,0.0
2024,6,7,22,0.0
2024,6,7,23,0.0
2024,6,8,0,0.0
2024,6,8,1,0.0
2024,6,8,2,0.0
2024,6,8,3,0.0
2024,6,8,4,0.0
2024,6,8,5,5.28
2024,6,8,6,80.1
2024,6,8,7,203.88
2024,6,8,8,348.42
2024,6,8,9,445.25
2024,6,8,10,562.05
2024,6,8,11,609.3
2024,6,8,12,601.78
2024,6,8,13,550.78
2024,6,8,14,430.3
2024,6,8,15,218.2
2024,6,8,16,122.78
2024,6,8,17,33.15
2024,6,8,18,0.0
2024,6,8,19,0.0
2024,6,8,20,0.0
2024,6,8,21,0.0
2024,6,8,22,0.0
2024,6,8,23,0.0
2024,6,9,0,0.0
2024,6,9,1,0.0
2024,6,9,2,0.0
2024,6,9,3,0.0
2024,6,9,4,0.0
2024,6,9,5,5.12
2024,6,9,6,83.22
2024,6,9,7,224.48
2024,6,9,8,397.52
2024,6,9,9,530.45
2024,6,9,10,610.72
2024,6,9,11,641.08
2024,6,9,12,686.28
2024,6,9,13,641.78
2024,6,9,14,523.95
2024,6,9,15,396.42
2024,6,9,16,222.23
2024,6,9,17,64.97
2024,6,9,18,0.0
2024,6,9,19,0.0
2024,6,9,20,0.0
2024,6,9,21,0.0
2024,6,9,22,0.0
2024,6,9,23,0.0
2024,6,10,0,0.0
2024,6,10,1,0.0
2024,6,10,2,0.0
2024,6,10,3,0.0
2024,6,10,4,0.0
2024,6,10,5,5.15
2024,6,10,6,87.62
2024,6,10,7,230.27
2024,6,10,8,389.48
2024,6,10,9,489.0
2024,6,10,10,606.17
2024,6,10,11,674.12
2024,6,10,12,637.53
2024,6,10,13,564.17
2024,6,10,14,508.17
2024,6,10,15,282.9
2024,6,10,16,163.07
2024,6,10,17,54.65
2024,6,10,18,0.0
2024,6,10,19,0.0
2024,6,10,20,0.0
2024,6,10,21,0.0
2024,6,10,22,0.0
2024,6,10,23,0.0
2024,6,11,0,0.0
2024,6,11,1,0.0
2024,6,11,2,0.0
2024,6,11,3,0.0
2024,6,11,4,0.0
2024,6,11,5,5.5
2024,6,11,6,103.72
2024,6,11,7,268.58
2024,6,11,8,448.98
2024,6,11,9,535.8
2024,6,11,10,669.03
2024,6,11,11,568.45
2024,6,11,12,442.67
2024,6,11,13,329.9
2024,6,11,14,365.3
2024,6,11,15,305.83
2024,6,11,16,156.07
2024,6,11,17,45.25
2024,6,11,18,0.0
2024,6,11,19,0.0
2024,6,11,20,0.0
2024,6,11,21,0.0
2024,6,11,22,0.0
2024,6,11,23,0.0
2024,6,12,0,0.0
2024,6,12,1,0.0
2024,6,12,2,0.0
2024,6,12,3,0.0
2024,6,12,4,0.0
2024,6,12,5,2.22
2024,6,12,6,27.85
2024,6,12,7,66.43
2024,6,12,8,103.15
2024,6,12,9,123.05
2024,6,12,10,322.55
2024,6,12,11,352.73
2024,6,12,12,391.65
2024,6,12,13,319.92
2024,6,12,14,360.5
2024,6,12,15,242.65
2024,6,12,16,146.35
2024,6,12,17,45.53
2024,6,12,18,0.0
2024,6,12,19,0.0
2024,6,12,20,0.0
2024,6,12,21,0.0
2024,6,12,22,0.0
2024,6,12,23,0.0
2024,6,13,0,0.0
2024,6,13,1,0.0
2024,6,13,2,0.0
2024,6,13,3,0.0
2024,6,13,4,0.0
2024,6,13,5,4.97
2024,6,13,6,97.68
2024,6,13,7,270.77
2024,6,13,8,457.15
2024,6,13,9,606.67
2024,6,13,10,672.25
2024,6,13,11,686.33
2024,6,13,12,674.78
2024,6,13,13,602.95
2024,6,13,14,444.65
2024,6,13,15,305.45
2024,6,13,16,172.77
2024,6,13,17,53.92
2024,6,13,18,0.0
2024,6,13,19,0.0
2024,6,13,20,0.0
2024,6,13,21,0.0
2024,6,13,22,0.0
2024,6,13,23,0.0
2024,6,14,0,0.0
2024,6,14,1,0.0
2024,6,14,2,0.0
2024,6,14,3,0.0
2024,6,14,4,0.0
2024,6,14,5,5.3
2024,6,14,6,107.8
2024,6,14,7,295.5
2024,6,14,8,489.77
2024,6,14,9,609.92
2024,6,14,10,727.65
2024,6,14,11,803.0
2024,6,14,12,815.5
2024,6,14,13,712.97
2024,6,14,14,604.5
2024,6,14,15,399.15
2024,6,14,16,219.0
2024,6,14,17,69.72
2024,6,14,18,0.0
2024,6,14,19,0.0
2024,6,14,20,0.0
2024,6,14,21,0.0
2024,6,14,22,0.0
2024,6,14,23,0.0
2024,6,15,0,0.0
2024,6,15,1,0.0
2024,6,15,2,0.0
2024,6,15,3,0.0
2024,6,15,4,0.0
2024,6,15,5,5.47
2024,6,15,6,120.88
2024,6,15,7,335.98
2024,6,15,8,552.25
2024,6,15,9,689.3
2024,6,15,10,656.28
2024,6,15,11,622.95
2024,6,15,12,693.0
2024,6,15,13,702.85
2024,6,15,14,587.5
2024,6,15,15,453.3
2024,6,15,16,259.58
2024,6,15,17,83.3
2024,6,15,18,0.0
2024,6,15,19,0.0
2024,6,15,20,0.0
2024,6,15,21,0.0
2024,6,15,22,0.0
2024,6,15,23,0.0
2024,6,16,0,0.0
2024,6,16,1,0.0
2024,6,16,2,0.0
2024,6,16,3,0.0
2024,6,16,4,0.0
2024,6,16,5,5.2
2024,6,16,6,114.88
2024,6,16,7,318.7
2024,6,16,8,522.2
2024,6,16,9,649.03
2024,6,16,10,696.83
2024,6,16,11,630.88
2024,6,16,12,655.03
2024,6,16,13,604.47
2024,6,16,14,590.22
2024,6,16,15,430.42
2024,6,16,16,238.48
2024,6,16,17,76.35
2024,6,16,18,0.0
2024,6,16,19,0.0
2024,6,16,20,0.0
2024,6,16,21,0.0
2024,6,16,22,0.0
2024,6,16,23,0.0
2024,6,17,0,0.0
2024,6,17,1,0.0
2024,6,17,2,0.0
2024,6,17,3,0.0
2024,6,17,4,0.0
2024,6,17,5,5.25
2024,6,17,6,117.12
2024,6,17,7,328.5
2024,6,17,8,544.6
2024,6,17,9,721.08
2024,6,17,10,748.45
2024,6,17,11,756.33
2024,6,17,12,761.62
2024,6,17,13,695.35
2024,6,17,14,630.75
2024,6,17,15,477.35
2024,6,17,16,273.15
2024,6,17,17,89.75
2024,6,17,18,0.0
2024,6,17,19,0.0
2024,6,17,20,0.0
2024,6,17,21,0.0
2024,6,17,22,0.0
2024,6,17,23,0.0
2024,6,18,0,0.0
2024,6,18,1,0.0
2024,6,18,2,0.0
2024,6,18,3,0.0
2024,6,18,4,0.0
2024,6,18,5,3.5
2024,6,18,6,47.62
2024,6,18,7,134.05
2024,6,18,8,242.85
2024,6,18,9,285.33
2024,6,18,10,595.47
2024,6,18,11,734.5
2024,6,18,12,728.9
2024,6,18,13,601.92
2024,6,18,14,480.83
2024,6,18,15,249.6
2024,6,18,16,105.6
2024,6,18,17,24.2
2024,6,18,18,0.0
2024,6,18,19,0.0
2024,6,18,20,0.0
2024,6,18,21,0.0
2024,6,18,22,0.0
2024,6,18,23,0.0
2024,6,19,0,0.0
2024,6,19,1,0.0
2024,6,19,2,0.0
2024,6,19,3,0.0
2024,6,19,4,0.0
2024,6,19,5,3.1
2024,6,19,6,65.47
2024,6,19,7,170.23
2024,6,19,8,304.73
2024,6,19,9,453.1
2024,6,19,10,498.92
2024,6,19,11,582.1
2024,6,19,12,591.47
2024,6,19,13,532.53
2024,6,19,14,477.08
2024,6,19,15,320.0
2024,6,19,16,179.15
2024,6,19,17,59.88
2024,6,19,18,0.0
2024,6,19,19,0.0
2024,6,19,20,0.0
2024,6,19,21,0.0
2024,6,19,22,0.0
2024,6,19,23,0.0
2024,6,20,0,0.0
2024,6,20,1,0.0
2024,6,20,2,0.0
2024,6,20,3,0.0
2024,6,20,4,0.0
2024,6,20,5,2.5
2024,6,20,6,46.0
2024,6,20,7,121.7
2024,6,20,8,243.27
2024,6,20,9,339.88
2024,6,20,10,441.67
2024,6,20,11,416.23
2024,6,20,12,426.05
2024,6,20,13,339.75
2024,6,20,14,296.33
2024,6,20,15,218.0
2024,6,20,16,141.18
2024,6,20,17,49.3
2024,6,20,18,0.0
2024,6,20,19,0.0
2024,6,20,20,0.0
2024,6,20,21,0.0
2024,6,20,22,0.0
2024,6,20,23,0.0
2024,6,21,0,0.0
2024,6,21,1,0.0
2024,6,21,2,0.0
2024,6,21,3,0.0
2024,6,21,4,0.0
2024,6,21,5,3.5
2024,6,21,6,71.32
2024,6,21,7,182.43
2024,6,21,8,304.48
2024,6,21,9,356.3
2024,6,21,10,400.45
2024,6,21,11,437.42
2024,6,21,12,409.9
2024,6,21,13,431.0
2024,6,21,14,382.83
2024,6,21,15,297.58
2024,6,21,16,164.48
2024,6,21,17,57.88
2024,6,21,18,0.0
2024,6,21,19,0.0
2024,6,21,20,0.0
2024,6,21,21,0.0
2024,6,21,22,0.0
2024,6,21,23,0.0
2024,6,22,0,0.0
2024,6,22,1,0.0
2024,6,22,2,0.0
2024,6,22,3,0.0
2024,6,22,4,0.0
2024,6,22,5,3.5
2024,6,22,6,80.32
2024,6,22,7,208.8
2024,6,22,8,348.52
2024,6,22,9,407.05
2024,6,22,10,525.65
2024,6,22,11,527.58
2024,6,22,12,552.53
2024,6,22,13,484.7
2024,6,22,14,462.75
2024,6,22,15,373.02
2024,6,22,16,202.55
2024,6,22,17,65.9
2024,6,22,18,0.0
2024,6,22,19,0.0
2024,6,22,20,0.0
2024,6,22,21,0.0
2024,6,22,22,0.0
2024,6,22,23,0.0
2024,6,23,0,0.0
2024,6,23,1,0.0
2024,6,23,2,0.0
2024,6,23,3,0.0
2024,6,23,4,0.0
2024,6,23,5,3.45
2024,6,23,6,79.72
2024,6,23,7,198.6
2024,6,23,8,342.52
2024,6,23,9,422.4
2024,6,23,10,484.83
2024,6,23,11,401.23
2024,6,23,12,405.67
2024,6,23,13,286.8
2024,6,23,14,341.83
2024,6,23,15,206.1
2024,6,23,16,128.5
2024,6,23,17,48.05
2024,6,23,18,0.0
2024,6,23,19,0.0
2024,6,23,20,0.0
2024,6,23,21,0.0
2024,6,23,22,0.0
2024,6,23,23,0.0
2024,6,24,0,0.0
2024,6,24,1,0.0
